x,wpdf,fpdf,supdf,sppdf
2.078257825782578,0.322032174522402,0.22469380681008513,0.18486102544883903,0.2435129046005854
2.0795829582958296,0.32215005637038907,0.22475958632200832,0.18498861871972652,0.24365971012040968
2.0809080908090807,0.3222674238595319,0.2248251612817294,0.18511604854978575,0.24380622023508233
2.082233223322332,0.3223842771063619,0.22489053178403073,0.1852433148004875,0.24395243479452502
2.0835583558355832,0.3225006162295373,0.22495569792403672,0.1853704173339221,0.24409835364991045
2.0848834883488347,0.3226164413498372,0.22502065979721295,0.18549735601279926,0.24424397665366115
2.0862086208620862,0.3227317525901567,0.2250854174993655,0.18562413070044734,0.24438930365944722
2.0875337533753373,0.32284655007550156,0.2251499711266393,0.18575074126081245,0.24453433452218468
2.088858885888589,0.3229608339329821,0.2252143207755173,0.18587718755845806,0.24467906909803436
2.09018401840184,0.3230746042918091,0.22527846654281952,0.18600346945856444,0.244823507244399
2.0915091509150914,0.3231878612832873,0.22534240852570175,0.18612958682692776,0.24496764881992286
2.092834283428343,0.3233006050408107,0.22540614682165472,0.18625553952995938,0.24511149368448884
2.094159415941594,0.32341283569985707,0.22546968152850258,0.18638132743468538,0.24525504169921727
2.0954845484548454,0.32352455339798253,0.22553301274440266,0.1865069504087461,0.24539829272646432
2.0968096809680965,0.3236357582748158,0.22559614056784352,0.18663240832039507,0.24554124662981966
2.098134813481348,0.32374645047205425,0.22565906509764452,0.1867577010384984,0.24568390327410541
2.0994599459945995,0.3238566301334568,0.22572178643295432,0.1868828284325346,0.24582626252537368
2.1007850785078506,0.3239662974048391,0.22578430467325017,0.1870077903725931,0.24596832425090562
2.102110211021102,0.3240754524340691,0.22584661991833663,0.18713258672937466,0.24611008831920855
2.103435343534353,0.32418409537106047,0.2259087322683444,0.18725721737418968,0.24625155460001558
2.1047604760476046,0.3242922263677684,0.22597064182373,0.1873816821789581,0.24639272296428247
2.106085608560856,0.3243998455781827,0.22603234868527353,0.18750598101620852,0.2465335932841868
2.107410741074107,0.32450695315832384,0.2260938529540787,0.18763011375907776,0.24667416543312587
2.1087358735873587,0.3246135492662378,0.22615515473157125,0.18775408028131,0.246814439285715
2.1100610061006098,0.32471963406198845,0.22621625411949783,0.18787788045725615,0.24695441471778543
2.1113861386138613,0.3248252077076556,0.22627715121992537,0.18800151416187322,0.24709409160638315
2.1127112711271123,0.3249302703673264,0.22633784613523966,0.18812498127072363,0.24723346982976654
2.114036403640364,0.3250348222070921,0.22639833896814457,0.1882482816599746,0.24737254926740487
2.1153615361536153,0.32513886339504183,0.2264586298216607,0.18837141520639733,0.24751132979997642
2.1166866686668664,0.3252423941012574,0.22651871879912458,0.18849438178736624,0.24764981130936672
2.118011801180118,0.3253454144978082,0.22657860600418775,0.18861718128085897,0.24778799367866697
2.119336933693369,0.325447924758745,0.22663829154081538,0.18873981356545463,0.2479258767921718
2.1206620662066205,0.3255499250600961,0.22669777551328543,0.18886227852033421,0.24806346053537767
2.121987198719872,0.32565141557986044,0.22675705802618776,0.1889845760252791,0.24820074479498133
2.123312331233123,0.3257523964980034,0.22681613918442287,0.1891067059606707,0.2483377294588774
2.1246374637463745,0.3258528679964503,0.22687501909320076,0.18922866820748982,0.24847441441615759
2.1259625962596256,0.3259528302590821,0.22693369785804043,0.18935046264731598,0.24861079955710763
2.127287728772877,0.32605228347172976,0.22699217558476828,0.18947208916232658,0.24874688477320633
2.1286128612861286,0.3261512278221688,0.22705045237951746,0.18959354763529648,0.24888266995712366
2.1299379937993796,0.32624966350011386,0.22710852834872663,0.1897148379495968,0.24901815500271862
2.131263126312631,0.32634759069721286,0.22716640359913917,0.18983595998919495,0.2491533398050376
2.132588258825882,0.3264450096070432,0.22722407823780186,0.1899569136386534,0.24928822426031258
2.1339133913391337,0.3265419204251049,0.22728155237206418,0.19007769878312933,0.24942280826595942
2.135238523852385,0.3266383233488159,0.227338826109577,0.19019831530837364,0.24955709172057577
2.1365636563656363,0.3267342185775063,0.22739589955829181,0.19031876310073034,0.24969107452393927
2.137888788878888,0.32682960631241414,0.2274527728264598,0.19043904204713613,0.24982475657700617
2.139213921392139,0.32692448675667857,0.22750944602263012,0.19055915203511944,0.24995813778190895
2.1405390539053903,0.3270188601153352,0.22756591925565006,0.19067909295279992,0.2500912180419545
2.141864186418642,0.3271127265953112,0.2276221926346631,0.19079886468888727,0.2502239972616229
2.143189318931893,0.32720608640541926,0.22767826626910814,0.1909184671326814,0.25035647534656497
2.1445144514451444,0.327298939756352,0.2277341402687188,0.19103790017407088,0.2504886522036005
2.1458395839583955,0.32739128686067853,0.2277898147435219,0.19115716370353283,0.2506205277407167
2.147164716471647,0.3274831279328361,0.22784528980383711,0.1912762576121319,0.2507521018670661
2.1484898489848985,0.32757446318912786,0.22790056556027524,0.19139518179151985,0.250883374492965
2.1498149814981495,0.32766529284771473,0.22795564212373798,0.19151393613393447,0.25101434552989094
